Timestamp,ApplicationTeam,LogLevel,Message
2025-05-12 08:28:09,TeamC,WARNING,Configuration mismatch found
2025-05-13 05:04:52,TeamC,WARNING,Disk space nearing limit
2025-05-12 19:26:31,TeamC,INFO,Application started successfully
2025-05-13 01:27:12,TeamC,INFO,Service is running
2025-05-12 08:07:23,TeamC,ERROR,Service unavailable
2025-05-12 09:11:50,TeamC,ERROR,Timeout while calling external API
2025-05-12 22:36:55,TeamC,INFO,Service is running
2025-05-12 20:32:45,TeamC,ERROR,Database connection failed
2025-05-12 21:07:18,TeamC,ERROR,Database connection failed
2025-05-13 06:54:35,TeamC,WARNING,Response time above threshold
2025-05-12 10:14:16,TeamC,ERROR,Authentication failed
2025-05-12 18:05:00,TeamC,WARNING,Retrying failed operation
2025-05-12 18:55:30,TeamC,ERROR,Authentication failed
2025-05-12 09:58:13,TeamC,INFO,Heartbeat received
2025-05-12 13:39:35,TeamC,ERROR,Service unavailable
2025-05-12 19:44:18,TeamC,ERROR,Timeout while calling external API
2025-05-12 14:34:09,TeamC,WARNING,Retrying failed operation
2025-05-12 23:50:47,TeamC,WARNING,Retrying failed operation
2025-05-13 04:14:18,TeamC,ERROR,Timeout while calling external API
