Timestamp,ApplicationTeam,LogLevel,Message
2025-05-13 05:34:06,TeamJ,INFO,User login succeeded
2025-05-12 22:18:06,TeamJ,WARNING,High memory usage detected
2025-05-12 12:30:24,TeamJ,WARNING,Disk space nearing limit
2025-05-12 09:07:48,TeamJ,INFO,Heartbeat received
2025-05-13 00:08:16,TeamJ,INFO,Application started successfully
2025-05-12 15:02:28,TeamJ,ERROR,Unhandled exception occurred
2025-05-12 21:39:22,TeamJ,WARNING,Retrying failed operation
2025-05-12 22:46:25,TeamJ,ERROR,Timeout while calling external API
2025-05-12 13:37:48,TeamJ,ERROR,Authentication failed
2025-05-12 23:54:41,TeamJ,INFO,Scheduled job completed
